Período;Região;Entidade;Localização Geográfica;Trabalho Suplementar Diurno;Trabalho Suplementar Nocturno;Trabalho em Dias de Descanso Semanal Obrigatório;Trabalho em Dias de Descanso Semanal Complementar;Trabalho em Dias Feriados;Trabalho Nocturno Normal;Trabalho Nocturno Suplementar
2021-04;Região de Saúde Norte;Hospital da Senhora da Oliveira, Guimarães, EPE;41.4417064,-8.1722408;39754.97;29515.16;18587.26;27152.52;3764.32;193265.3;48869.6
2021-04;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.8056532,-6.7888197;51880.31;39704.25;34730.58;40483.51;6999.15;150345.95;69460.49
2021-04;Região de Saúde do Centro;Hospital Arcebispo João Crisóstomo;40.3470015,-8.5933462;162.0;364.5;0.0;0.0;0.0;8960.75;364.5
2021-04;Região de Saúde do Centro;Hospital Dr. Francisco Zagalo;40.8571967,-8.6318023;1655.9;1318.07;621.56;288.0;159.64;8741.5;1683.57
2014-01;Região de Saúde LVT;Centro Hospitalar Barreiro/Montijo, EPE;38.6554005,-9.0592392;1508.5;3835.5;1860.0;1065.5;8.0;36278.09;5175.5
2014-01;Região de Saúde LVT;Centro Hospitalar de Lisboa Ocidental, EPE;38.708454,-9.216985;4007.0;10941.0;3919.75;2218.0;8.0;85267.41;13576.25
2014-01;Região de Saúde LVT;Centro Hospitalar de Setúbal, EPE;38.5283754,-8.8818638;4351.0;7400.0;2650.0;1549.5;0.0;43648.55;9089.5
2014-01;Região de Saúde LVT;Centro Hospitalar Médio Tejo, EPE;39.478072,-8.5404429;1915.5;4363.0;1481.75;1128.0;0.0;41948.0;5277.0
2014-01;Região de Saúde LVT;Hospital Distrital de Santarém, EPE;39.2410946,-8.6937515;1551.25;4125.65;2032.75;943.5;0.0;10329.69;5390.65
2014-01;Região de Saúde LVT;Hospital Garcia de Orta, EPE;38.6658713,-9.1822554;3849.75;7891.34;2606.0;1990.5;1568.0;58155.95;10374.84
2014-01;Região de Saúde LVT;Instituto Nacional de Saúde Dr. Ricardo Jorge, IP;38.7643827,-9.1663422;137.5;0.0;21.0;7.0;2.5;0.0;0.0
2014-01;Região de Saúde Norte;Centro Hospitalar Universitário de São João, EPE;41.1831056,-8.6010558;6095.05;13527.5;3357.5;2247.12;0.0;129307.2;15732.53
2014-01;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;41.3423984,-8.4802503;2126.53;2721.98;836.77;417.16;0.0;35366.92;3343.38
2014-01;Região de Saúde Norte;Centro Hospitalar Tâmega e Sousa, EPE;41.2494561,-8.264901;1369.0;4557.5;1670.5;705.5;307.0;38288.0;6028.0
2014-01;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;41.7056054,-8.8252713;2009.75;4132.0;2678.0;1837.5;8.0;39569.67;5594.0
2014-01;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, EPE;40.5309916,-7.2734793;4733.33;6054.5;3541.08;1509.0;336.5;29438.0;7848.0
2014-01;Região de Saúde LVT;Autoridade Nacional Medicamento Produtos de Saúde, IP;38.7582532,-9.1502867;255.25;0.0;78.5;260.5;0.0;0.0;0.0
2014-01;Região de Saúde LVT;Sv. Interv. Comportamentos Aditivos e Dependências;38.7653399,-9.1611815;400.6;184.9;0.0;12.65;7.05;0.0;184.9
2014-02;Região de Saúde LVT;Instituto de Oftalmologia Dr. Gama Pinto;38.7218793,-9.144249;0.0;0.0;0.0;0.0;0.0;649.78;0.0
2014-02;Região de Saúde Norte;Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE;41.3828711,-8.7589945;985.62;3588.9;1562.27;924.24;287.48;28126.93;4752.59
2014-02;Região de Saúde Norte;Centro Hospitalar Universitário de São João, EPE;41.1831056,-8.6010558;11981.55;27019.0;9690.5;4800.12;1010.0;260582.12;33613.03
2014-02;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;41.3423984,-8.4802503;3985.37;5257.33;1570.3;712.86;366.79;71249.93;6611.56
2014-02;Região de Saúde Norte;Centro Hospitalar Universitário do Porto, EPE;41.1472498,-8.6172617;5769.06;23018.74;9026.9;5407.05;875.0;163185.37;30068.99
2014-02;Região de Saúde Norte;Centro Hospitalar Tâmega e Sousa, EPE;41.2494561,-8.264901;2928.5;9261.5;3504.33;1277.0;849.5;77965.5;12408.0
2014-02;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;41.7056054,-8.8252713;6929.5;9379.25;7026.0;3849.0;611.0;78707.18;13091.25
2014-02;Região de Saúde do Alentejo;Hospital Espírito Santo de Évora, EPE;38.5684861,-7.9032848;6579.34;12170.98;6468.25;3702.25;764.0;54799.9;15911.73
2014-02;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, EPE;38.0162314,-8.6956768;5643.0;8294.83;3205.0;1634.0;356.0;30725.2;10241.33
2014-02;Região de Saúde do Centro;Centro Medicina de Reabilitação da Região Centro Rovisco Pais;40.297919,-8.7707806;41.0;146.0;64.0;33.0;24.0;6422.0;205.0
2014-02;Região de Saúde do Centro;Hospital Dr. Francisco Zagalo;40.8571967,-8.6318023;120.0;258.0;144.0;66.0;24.0;4612.5;333.0
2014-03;Região de Saúde LVT;Centro Hospitalar de Lisboa Ocidental, EPE;38.708454,-9.216985;11158.75;31564.75;17589.5;7709.85;2297.5;263480.1;44234.25
2014-03;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.8056532,-6.7888197;19747.6;26281.75;15561.51;8915.53;2459.48;98305.9;35300.22
2014-03;Região de Saúde do Alentejo;Administração Regional de Saúde do Alentejo, IP;38.5658621,-7.9136262;5381.76;3435.54;3840.75;1609.52;545.5;9269.5;4507.54
2014-03;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, EPE;38.014123,-7.8721227;11098.0;12379.52;9386.5;5450.0;1705.5;75932.0;16965.02
2014-03;Região de Saúde do Centro;Hospital Distrital da Figueira da Foz, EPE;40.117897,-8.8586755;1623.5;3008.0;2269.0;1069.0;100.0;33793.5;4534.0
2014-03;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, EPE;40.5309916,-7.2734793;13870.58;17882.0;12627.58;4532.5;1467.0;91850.33;24105.75
2014-03;Região de Saúde LVT;Serviços Partilhados do Ministério da Saúde, EPE;38.739767,-9.1489431;247.64;63.15;25.67;123.34;0.0;951.5;63.15
2014-04;Região de Saúde LVT;Administração Regional Saúde Lisboa Vale Tejo, IP;38.7490091,-9.1417844;38095.82;16062.41;19587.93;17974.35;1945.5;17315.03;18192.4
2014-04;Região de Saúde LVT;Centro Hospitalar Barreiro/Montijo, EPE;38.6554005,-9.0592392;6290.5;16540.5;7305.5;3498.5;562.0;146235.05;21899.0
2014-04;Região de Saúde LVT;Centro Hospitalar de Setúbal, EPE;38.5283754,-8.8818638;15656.25;27207.0;12979.47;7119.17;2195.75;178841.27;35924.5
2014-04;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;39.4054629,-9.1258493;7324.71;20409.94;11761.33;4211.5;802.5;130850.38;26549.43
2014-04;Região de Saúde LVT;Centro Hospitalar Universitário de Lisboa Norte, EPE;38.7500861,-9.1616116;58290.45;106849.45;52756.507;24117.8;6198.368;553221.07;136175.075
2014-04;Região de Saúde Norte;Administração Regional Saúde Norte, IP;41.1576361,-8.6066408;60008.45;29262.94;37977.78;20567.26;4748.44;35253.36;35570.88
2014-04;Região de Saúde Norte;Centro Hospitalar Vila Nova de Gaia/Espinho, EPE;41.1094138,-8.5972617;11122.75;39377.6;12721.0;5602.75;1787.5;281949.09;49944.35
2014-04;Região de Saúde Norte;Centro Hospitalar Universitário do Porto, EPE;41.1472498,-8.6172617;12132.0;46131.7;17799.58;10337.45;1644.75;329058.94;60095.45
2014-04;Região de Saúde Norte;Hospital Santa Maria Maior, EPE;41.5324234,-8.6171561;1561.0;2136.0;1876.5;1029.5;111.0;41216.67;3172.0
2014-04;Região de Saúde Norte;Instituto Português Oncologia do Porto, EPE;41.1785642,-8.6062881;13783.25;22345.5;8285.67;4508.0;1183.0;103786.05;27699.0
2014-04;Região de Saúde do Alentejo;Hospital Espírito Santo de Évora, EPE;38.5684861,-7.9032848;12401.19;24400.69;13566.81;7655.98;1444.0;114957.41;32286.65
2014-04;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve;37.0238973,-7.9281554;23559.82;45965.81;29642.55;13180.54;2861.5;373086.86;63780.81
2014-04;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, EPE;40.5309916,-7.2734793;18099.83;23492.0;16716.54;6051.0;1491.0;120749.16;31569.71
2014-04;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, EPE;39.8212263,-7.4981271;9062.49;27757.2;10599.0;5031.0;1478.92;88979.0;34765.45
2014-05;Região de Saúde LVT;Centro Hospitalar Universitário Lisboa Central, EPE;38.7166948,-9.1371248;48552.14;117884.09;62490.9;29054.1;8288.5;853409.68;163180.81
2014-05;Região de Saúde LVT;Centro Hospitalar Médio Tejo, EPE;39.478072,-8.5404429;8870.5;20853.5;10808.25;6270.5;1596.0;217172.0;28087.75
2014-05;Região de Saúde LVT;Instituto Nacional de Saúde Dr. Ricardo Jorge, IP;38.7643827,-9.1663422;786.21;8.3;-10.25;-64.52;-2.3;0.0;8.3
2014-05;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;39.3003425,-7.4263845;17981.49;32740.84;18960.0;14681.09;2052.25;131532.09;44191.26
2014-05;Região de Saúde do Centro;Centro Hospitalar Universitário Cova da Beira, EPE;40.2804158,-7.4922407;8107.82;16405.25;10256.51;5986.32;1869.42;140497.93;23368.25
2014-05;Região de Saúde do Centro;Hospital Arcebispo João Crisóstomo;40.3470015,-8.5933462;1.0;8.98;0.0;0.0;0.0;9100.78;8.98
2014-05;Região de Saúde do Centro;Hospital Distrital da Figueira da Foz, EPE;40.117897,-8.8586755;2449.0;4931.0;3692.0;1624.0;130.0;56808.0;7389.0
2014-05;Região de Saúde do Centro;Instituto Português Oncologia de Coimbra, EPE;40.2162514,-8.4103814;5911.5;9186.3;4520.5;3290.5;279.5;29044.3;12016.8
2014-05;Região de Saúde LVT;Instituto Nacional de Emergência Médica;38.7313954,-9.1447467;23171.63;14215.7;11029.82;11135.19;1960.13;30920.06;15598.64
2014-06;Região de Saúde LVT;Administração Regional Saúde Lisboa Vale Tejo, IP;38.7490091,-9.1417844;57665.57;23774.68;28482.43;26864.14;4805.08;25581.5;27230.67
2014-06;Região de Saúde LVT;Instituto Português do Sangue e da Transplantação, IP;38.7567758,-9.1505021;16382.31;20293.35;21654.3;7063.7;1108.35;36.6;21548.89
2014-06;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;41.3423984,-8.4802503;12201.34;16531.54;5828.57;2881.08;1536.37;165714.65;21536.62
2014-06;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, EPE;38.014123,-7.8721227;21450.0;22935.52;19765.25;10947.0;3869.0;147855.02;33023.02
2014-06;Região de Saúde do Centro;Centro Hospitalar Universitário Cova da Beira, EPE;40.2804158,-7.4922407;10072.19;19442.13;12604.53;7353.07;2118.42;169364.93;28006.88
2014-06;Região de Saúde do Centro;Instituto Português Oncologia de Coimbra, EPE;40.2162514,-8.4103814;7804.0;12267.0;6093.5;4464.0;1524.5;38338.55;16433.0
2014-06;Região de Saúde LVT;Secretaria-Geral do Ministério da Saúde;38.7362218,-9.1463126;3217.5;2879.86;0.0;76.0;0.0;0.0;2879.86
2014-07;Região de Saúde LVT;Centro Hospitalar Barreiro/Montijo, EPE;38.6554005,-9.0592392;11099.0;29005.75;13325.5;6260.0;1563.0;257454.05;38992.75
2014-07;Região de Saúde LVT;Centro Hospitalar Universitário Lisboa Central, EPE;38.7166948,-9.1371248;67688.89;165528.47;87260.11;40219.4;14918.68;1184716.57;230577.95
2014-07;Região de Saúde LVT;Centro Hospitalar Universitário de Lisboa Norte, EPE;38.7500861,-9.1616116;115459.82;190634.05;99275.237;44831.85;20547.268;949598.136;250244.955
2014-07;Região de Saúde Norte;Centro Hospitalar Vila Nova de Gaia/Espinho, EPE;41.1094138,-8.5972617;22290.5;68420.35;23675.5;11094.25;4645.5;499023.34;88710.6
2014-07;Região de Saúde Norte;Centro Hospitalar Universitário de São João, EPE;41.1831056,-8.6010558;39591.05;94898.88;35893.0;18482.62;5486.5;910448.22;121015.41
2014-07;Região de Saúde Norte;Hospital de Magalhães Lemos, EPE;41.1764649,-8.6649823;694.0;1205.33;456.5;259.17;35.0;51405.7;1492.0
2014-07;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.8056532,-6.7888197;48248.88;61144.49;39908.81;22649.34;8001.46;227723.45;84866.34
2014-07;Região de Saúde do Algarve;Administração Regional de Saúde do Algarve;37.0272496,-7.9489909;32209.81;18404.44;26097.7;15480.43;3584.7;34837.75;27638.5
2014-07;Região de Saúde do Centro;Centro Hospitalar Universitário Cova da Beira, EPE;40.2804158,-7.4922407;11693.22;22251.88;15563.42;8383.4;2649.92;196820.93;32700.55
2014-07;Região de Saúde do Centro;Hospital Arcebispo João Crisóstomo;40.3470015,-8.5933462;1.0;8.98;0.0;0.0;0.0;12727.48;8.98
2014-07;Região de Saúde do Centro;Hospital Distrital da Figueira da Foz, EPE;40.117897,-8.8586755;3548.5;6966.0;5211.0;2335.0;410.0;79620.5;10568.0
2014-07;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, EPE;39.8212263,-7.4981271;15893.8;47786.84;19826.5;9805.25;4026.42;156761.0;61675.59
2014-07;Região de Saúde LVT;Autoridade Nacional Medicamento Produtos de Saúde, IP;38.7582532,-9.1502867;5788.792;1771.07;155.38;538.96;9.02;0.0;1771.07
2014-08;Região de Saúde LVT;Centro Hospitalar Médio Tejo, EPE;39.478072,-8.5404429;13908.75;32516.0;17213.0;9835.5;4141.5;345617.75;44856.75
2014-08;Região de Saúde LVT;Centro Hospitalar Psiquiátrico de Lisboa;38.7569771,-9.1460705;845.0;4.0;5.0;55.5;2.0;85389.76;4.0
2014-08;Região de Saúde LVT;Instituto Português do Sangue e da Transplantação, IP;38.7567758,-9.1505021;21860.62;27333.38;30282.41;10490.76;1534.92;80.9;29116.04
2014-08;Região de Saúde Norte;Centro Hospitalar Universitário de São João, EPE;41.1831056,-8.6010558;47246.05;108298.38;43191.0;21383.62;8341.0;1035546.18;140033.41
2014-08;Região de Saúde Norte;Centro Hospitalar Universitário do Porto, EPE;41.1472498,-8.6172617;25452.02;90250.14;36852.72;20920.42;6144.87;666798.63;120527.96
2014-08;Região de Saúde Norte;Hospital Santa Maria Maior, EPE;41.5324234,-8.6171561;3095.5;4261.0;3964.5;2014.5;527.0;81556.5;6423.0
2014-08;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, EPE;38.0162314,-8.6956768;20594.25;32484.08;13914.0;8093.5;2390.0;122295.92;41906.58
2014-08;Região de Saúde do Centro;Centro Hospitalar do Baixo Vouga, EPE;40.6362453,-8.6543716;16494.75;16674.0;16452.0;7924.5;2651.5;316678.45;26519.0
2014-08;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, EPE;39.8212263,-7.4981271;17858.77;54412.37;23492.25;11220.0;4837.42;178317.5;70742.37
2014-08;Região de Saúde LVT;Autoridade Nacional Medicamento Produtos de Saúde, IP;38.7582532,-9.1502867;6637.162;2194.67;162.65;583.1;11.94;0.0;2194.67
2014-08;Região de Saúde LVT;Serviços Partilhados do Ministério da Saúde, EPE;38.739767,-9.1489431;511.06;220.71;115.24;146.75;0.0;2509.5;220.71
2014-09;Região de Saúde LVT;Hospital Distrital de Santarém, EPE;39.2410946,-8.6937515;19366.95;35817.65;22197.75;10662.25;2881.5;296237.41;52451.15
2014-09;Região de Saúde LVT;Hospital Garcia de Orta, EPE;38.6658713,-9.1822554;33846.35;63986.5;47498.78;31394.97;10369.5;508341.85;104687.93
2014-09;Região de Saúde Norte;Centro Hospitalar Trás-os-Montes e Alto Douro, EPE;41.3031784,-7.7515252;32111.53;69830.43;27697.21;13681.75;6369.71;491419.62;91538.6
2014-09;Região de Saúde Norte;Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE;41.3828711,-8.7589945;6872.47;15722.73;7146.35;3880.39;982.37;126616.9;20874.77
2014-09;Região de Saúde Norte;Centro Hospitalar Universitário de São João, EPE;41.1831056,-8.6010558;55661.55;124732.88;49526.5;24288.62;8436.0;1159797.78;160498.41
2014-09;Região de Saúde Norte;Centro Hospitalar Tâmega e Sousa, EPE;41.2494561,-8.264901;13370.33;41356.67;17164.0;5184.41;2839.33;352123.53;55283.25
2014-09;Região de Saúde do Alentejo;Hospital Espírito Santo de Évora, EPE;38.5684861,-7.9032848;27713.71;55096.72;34156.8;20568.84;4227.3;268698.46;76062.0
2014-09;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve;37.0238973,-7.9281554;72125.77;118443.19;73408.13;32201.34;8878.5;839867.96;162142.19
2014-09;Região de Saúde do Centro;Centro Hospitalar Tondela-Viseu, EPE;40.516364,-8.0827433;26699.8;47255.92;29933.78;16801.18;3836.72;496117.58;66694.64
2014-09;Região de Saúde do Centro;Centro Hospitalar e Universitário de Coimbra, EPE;40.2191523,-8.4098211;11697.05;19831.92;30932.8;795.0;4452.58;157319.25;34234.48
2014-10;Região de Saúde LVT;Centro Hospitalar Barreiro/Montijo, EPE;38.6554005,-9.0592392;16211.5;41275.75;19433.0;8890.5;2532.0;364304.44;55627.75
2014-10;Região de Saúde LVT;Hospital Distrital de Santarém, EPE;39.2410946,-8.6937515;23881.95;39981.15;25689.75;12279.0;3296.25;330016.55;59209.9
2014-10;Região de Saúde LVT;Instituto Português do Sangue e da Transplantação, IP;38.7567758,-9.1505021;27104.03;34494.08;38690.75;13167.44;1770.78;166.38;36810.21
2014-10;Região de Saúde Norte;Hospital Santa Maria Maior, EPE;41.5324234,-8.6171561;3577.75;5054.5;4883.5;2416.5;582.5;101604.69;7688.5
2014-10;Região de Saúde Norte;Instituto Português Oncologia do Porto, EPE;41.1785642,-8.6062881;37059.87;55680.5;22733.67;12128.5;6395.5;261204.81;71156.75
2014-10;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.8056532,-6.7888197;70787.39;88332.02;58813.35;33963.4;9838.46;318634.54;122568.03
2014-10;Região de Saúde do Alentejo;Administração Regional de Saúde do Alentejo, IP;38.5658621,-7.9136262;17794.77;11270.53;13563.15;5724.26;1952.0;30532.0;15152.03
2014-10;Região de Saúde do Centro;Centro Hospitalar do Baixo Vouga, EPE;40.6362453,-8.6543716;20404.75;21187.5;20708.5;9970.33;3043.0;387398.27;33424.0
2014-10;Região de Saúde do Centro;Centro Medicina de Reabilitação da Região Centro Rovisco Pais;40.297919,-8.7707806;1303.43;593.21;362.5;285.67;109.0;30330.0;916.96
2014-10;Região de Saúde do Centro;Hospital Arcebispo João Crisóstomo;40.3470015,-8.5933462;1.0;8.98;0.0;0.0;0.0;18027.41;8.98
2014-10;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, EPE;39.8212263,-7.4981271;22535.77;67599.19;29463.5;14179.0;5580.17;222739.5;87858.44
2014-10;Região de Saúde LVT;Secretaria-Geral do Ministério da Saúde;38.7362218,-9.1463126;5646.5;3827.46;0.0;76.0;0.0;0.0;3827.46
2014-10;Região de Saúde LVT;Serviços Partilhados do Ministério da Saúde, EPE;38.739767,-9.1489431;558.06;222.71;115.24;146.75;0.0;3144.25;222.71
2014-11;Região de Saúde LVT;Centro Hospitalar Médio Tejo, EPE;39.478072,-8.5404429;19848.0;45751.23;24679.73;13728.21;4660.75;470551.5;62810.67
2014-11;Região de Saúde LVT;Instituto Português do Sangue e da Transplantação, IP;38.7567758,-9.1505021;30420.44;38347.09;42260.61;14557.17;1770.78;166.38;40905.29
2014-11;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;41.3423984,-8.4802503;22325.22;31169.31;12118.96;5635.58;2617.61;281450.49;40708.42
2014-11;Região de Saúde Norte;Centro Hospitalar Universitário do Porto, EPE;41.1472498,-8.6172617;36287.67;125554.33;52044.87;29009.37;7281.79;903335.44;166781.63
2014-11;Região de Saúde Norte;Hospital de Magalhães Lemos, EPE;41.1764649,-8.6649823;2394.1;2328.83;976.0;416.67;216.0;80699.74;2843.0
2014-11;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;41.7056054,-8.8252713;35509.79;52066.56;38468.14;20325.83;5288.5;426868.98;72435.88
2014-11;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.8056532,-6.7888197;77761.54;97470.82;64383.76;36968.12;9856.46;351222.74;134736.11
2014-11;Região de Saúde do Alentejo;Hospital Espírito Santo de Évora, EPE;38.5684861,-7.9032848;34822.08;68438.33;44017.33;26792.53;4909.75;326452.77;95524.42
2014-11;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;39.3003425,-7.4263845;41280.7;74168.88;45797.71;43462.61;6536.25;279145.26;104179.61
2014-11;Região de Saúde do Centro;Centro Hospitalar de Leiria, EPE;39.7414812,-8.7982706;7359.5;9426.0;7933.25;3595.25;424.5;194711.03;14192.75
2014-11;Região de Saúde do Centro;Hospital Distrital da Figueira da Foz, EPE;40.117897,-8.8586755;6611.0;11893.0;8621.0;3894.0;751.0;125637.0;17877.0
2014-11;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, EPE;39.8212263,-7.4981271;24969.85;74768.78;32409.5;15584.23;5757.17;243976.5;96870.26
2014-11;Região de Saúde LVT;Autoridade Nacional Medicamento Produtos de Saúde, IP;38.7582532,-9.1502867;9162.702;3277.83;272.23;678.8;19.94;0.0;3277.83
2014-11;Região de Saúde LVT;Instituto Nacional de Emergência Médica;38.7313954,-9.1447467;70082.24;45213.16;33952.19;39277.6;4881.74;65881.81;48879.57
2014-12;Região de Saúde LVT;Centro Hospitalar de Lisboa Ocidental, EPE;38.708454,-9.216985;46142.54;122466.5;80359.75;35359.93;9220.5;1025146.07;179292.25
2014-12;Região de Saúde LVT;Centro Hospitalar de Setúbal, EPE;38.5283754,-8.8818638;49253.2;85829.5;44170.02;23331.37;8039.25;526972.64;114739.5
2014-12;Região de Saúde LVT;Centro Hospitalar Médio Tejo, EPE;39.478072,-8.5404429;22105.25;50815.02;27142.65;14911.63;4660.75;512835.5;69322.8
2014-12;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;39.4054629,-9.1258493;24989.21;56549.92;37164.33;12937.5;2861.5;387438.06;73999.41
2014-12;Região de Saúde LVT;Instituto Nacional de Saúde Dr. Ricardo Jorge, IP;38.7643827,-9.1663422;2349.33;130.28;220.47;81.48;0.84;0.0;130.28
2014-12;Região de Saúde LVT;Instituto Português do Sangue e da Transplantação, IP;38.7567758,-9.1505021;33245.07;41806.06;46728.83;16060.87;1770.78;189.53;44632.23
2014-12;Região de Saúde Norte;Centro Hospitalar Tâmega e Sousa, EPE;41.2494561,-8.264901;19947.33;55307.67;28179.83;6935.91;3241.83;466663.53;74536.25
2014-12;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;41.7056054,-8.8252713;37751.79;57094.36;41665.64;21942.83;5334.5;465626.98;79054.68
2014-12;Região de Saúde do Alentejo;Administração Regional de Saúde do Alentejo, IP;38.5658621,-7.9136262;21464.3;13569.94;16223.15;6766.23;1948.5;36002.5;18267.94
2014-12;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, EPE;38.014123,-7.8721227;45289.75;47201.54;41637.25;21675.5;6201.5;290311.73;67107.04
2014-12;Região de Saúde do Centro;Hospital Arcebispo João Crisóstomo;40.3470015,-8.5933462;1.0;8.98;0.0;0.0;0.0;21265.49;8.98
2015-01;Região de Saúde LVT;Administração Regional Saúde Lisboa Vale Tejo, IP;38.7490091,-9.1417844;8494.42;3099.46;4175.54;3485.15;1455.16;4519.49;3540.08
2015-01;Região de Saúde LVT;Centro Hospitalar Médio Tejo, EPE;39.478072,-8.5404429;2289.5;4925.35;2951.65;1467.15;0.0;39320.75;6688.4
2015-01;Região de Saúde Norte;Centro Hospitalar Entre Douro e Vouga, EPE;40.9293884,-8.5458794;7832.5;4987.0;3680.0;1636.0;1491.0;37651.25;7398.25
2015-01;Região de Saúde Norte;Hospital da Senhora da Oliveira, Guimarães, EPE;41.4387173,-8.3086907;2516.24;2688.17;1944.55;1510.54;0.0;38155.19;4181.87
2015-01;Região de Saúde Norte;Hospital Santa Maria Maior, EPE;41.5324234,-8.6171561;391.0;479.5;517.0;252.0;0.0;10023.06;745.5
2015-01;Região de Saúde do Alentejo;Administração Regional de Saúde do Alentejo, IP;38.5658621,-7.9136262;1784.37;984.36;1535.36;599.07;0.0;2866.25;1393.36
2015-01;Região de Saúde do Alentejo;Hospital Espírito Santo de Évora, EPE;38.5684861,-7.9032848;3233.71;5787.19;4850.22;2870.32;0.0;29119.39;8562.36
2015-02;Região de Saúde LVT;Administração Central do Sistema de Saúde, IP;38.7569402,-9.1494097;402.0;81.94;0.0;0.0;0.0;0.0;81.94
2015-02;Região de Saúde LVT;Centro Hospitalar Universitário Lisboa Central, EPE;38.7166948,-9.1371248;21024.62;49557.08;21874.18;11679.05;6630.42;328296.65;68650.65
2015-02;Região de Saúde LVT;Hospital Distrital de Santarém, EPE;39.2410946,-8.6937515;5102.5;7245.25;5346.73;2843.2;478.75;72469.65;11316.0
2015-02;Região de Saúde LVT;Hospital Professor Doutor Fernando Fonseca, EPE;38.7422257,-9.2264834;7625.62;13583.75;5659.72;3263.33;720.62;59749.25;16993.5
2015-02;Região de Saúde LVT;Instituto Nacional de Saúde Dr. Ricardo Jorge, IP;38.7643827,-9.1663422;545.06;8.1;12.1;38.16;7.21;0.0;8.1
2015-02;Região de Saúde Norte;Centro Hospitalar Trás-os-Montes e Alto Douro, EPE;41.3031784,-7.7515252;7457.0;16429.0;7728.0;3718.0;1419.0;107697.75;22271.25
2015-02;Região de Saúde Norte;Centro Hospitalar Vila Nova de Gaia/Espinho, EPE;41.1094138,-8.5972617;7089.25;20788.25;8517.75;3837.5;1654.0;135904.5;27956.25
2015-02;Região de Saúde Norte;Centro Hospitalar Entre Douro e Vouga, EPE;40.9293884,-8.5458794;17625.5;11741.0;8038.25;3988.5;2963.0;76267.75;17153.25
2015-02;Região de Saúde Norte;Centro Hospitalar Tâmega e Sousa, EPE;41.2494561,-8.264901;4444.5;8987.0;7926.3;1158.5;1036.5;75555.67;12967.0
2015-02;Região de Saúde Norte;Hospital Santa Maria Maior, EPE;41.5324234,-8.6171561;706.0;895.0;908.5;419.5;104.0;20389.85;1438.0
2015-02;Região de Saúde Norte;Instituto Português Oncologia do Porto, EPE;41.1785642,-8.6062881;8770.33;10280.0;4432.0;2385.0;1260.0;51594.01;13360.0
2015-02;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;41.7056054,-8.8252713;5390.57;9127.58;7271.33;4039.75;1282.0;73649.86;13134.58
2015-02;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, EPE;38.014123,-7.8721227;8015.0;7863.5;7550.5;3608.0;1333.5;46722.9;11424.5
2015-02;Região de Saúde do Centro;Centro Hospitalar Universitário Cova da Beira, EPE;40.2804158,-7.4922407;4158.91;6228.99;4718.09;3417.09;1238.92;56285.1;9925.91
2015-02;Região de Saúde do Centro;Centro Hospitalar e Universitário de Coimbra, EPE;40.2191523,-8.4098211;27721.66;46756.35;59255.03;1447.5;341.0;314801.0;70858.34
2015-02;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, EPE;39.8212263,-7.4981271;4625.75;13115.05;6052.85;2900.2;1370.0;42974.5;17406.05
